"annot","gene","celltype"
2,"Cdk6","Th0"
2,"Cobll1","Th0"
3,"Jtv1","Th0"
1,"Tomm34","Th0"
2,"H2-M3","Th0"
3,"Ranbp1","Th0"
2,"Mrpl22","Th0"
3,"Tusc2","Th0"
1,"Ddhd1","Th0"
1,"Lyzs","Th0"
2,"Matk","Th0"
2,"Hexb","Th0"
2,"Casp1","Th0"
1,"Clip1","Th0"
2,"Pias3","Th0"
1,"Gsdmdc1","Th0"
1,"Gpr146","Th0"
2,"BC030867","Th0"
2,"2410015N17Rik","Th0"
3,"Sf3a1","Th0"
1,"Sdf4","Th0"
2,"Cmtm7","Th0"
1,"Llgl2","Th0"
1,"ENSMUSG00000068790","Th0"
3,"Bub3","Th0"
3,"Oprs1","Th0"
2,"2810441K11Rik","Th0"
2,"S100a13","Th0"
2,"Rin3","Th0"
3,"Eprs","Th0"
1,"Cd7","Th0"
2,"Inppl1","Th0"
1,"Bach1","Th0"
1,"Epm2aip1","Th0"
2,"Tnfrsf10b","Th0"
1,"Faim3","Th0"
2,"Ddt","Th0"
3,"Wdr77","Th0"
1,"Rab37","Th0"
3,"Masp2","Th0"
2,"Vdac2","Th0"
2,"Prdx4","Th0"
2,"Grn","Th0"
2,"Spc25","Th0"
3,"Josd1","Th0"
2,"Luzp1","Th0"
3,"Rsl1d1","Th0"
1,"Hba-a1","Th0"
2,"B9d1","Th0"
3,"Ppa1","Th0"
1,"Abca7","Th0"
2,"Tnfrsf4","Th0"
2,"Cdc6","Th0"
3,"Npw","Th0"
2,"Chaf1a","Th0"
1,"Prkdc","Th0"
2,"BC008155","Th0"
1,"9130404D08Rik","Th0"
1,"Tmod4","Th0"
3,"Sln","Th0"
2,"1700066B19Rik","Th0"
1,"5033414D02Rik","Th0"
1,"A430078G23Rik","Th0"
3,"Stk40","Th0"
2,"AI413582","Th0"
2,"Hp1bp3","Th0"
2,"Iqgap2","Th0"
2,"Nedd1","Th0"
1,"Zfp12","Th0"
2,"Zwilch","Th0"
2,"Egfl7","Th0"
1,"Cd79b","Th0"
1,"Sfrs5","Th0"
2,"Ube2m","Th0"
3,"Chst2","Th0"
3,"Tnfrsf19","Th0"
3,"Aven","Th0"
3,"Sypl","Th0"
1,"Ubac2","Th0"
3,"Ube2f","Th0"
1,"Zfp260","Th0"
3,"Pdcd1lg2","Th0"
1,"Ikzf1","Th0"
2,"Zfp473","Th0"
1,"Timp2","Th0"
1,"EG218444","Th0"
1,"Rnf32","Th0"
2,"Brip1","Th0"
1,"App","Th0"
2,"Sec22c","Th0"
2,"P2ry1","Th0"
2,"Dsn1","Th0"
3,"Nme1","Th0"
2,"Ebi3","Th0"
3,"0610037L13Rik","Th0"
1,"Dnajc6","Th0"
1,"Gns","Th0"
2,"Tyms","Th0"
2,"Mvd","Th0"
2,"Bst2","Th0"
2,"Mitd1","Th0"
2,"Irs2","Th0"
2,"Plk2","Th0"
1,"9630058J23Rik","Th0"
3,"Map2k3","Th0"
2,"Ptprk","Th0"
1,"Slc16a5","Th0"
2,"Tmem205","Th0"
2,"Unc93b1","Th0"
2,"Pxmp4","Th0"
3,"Bxdc2","Th0"
2,"Pole3","Th0"
2,"Ppil1","Th0"
2,"Pigz","Th0"
1,"Pip4k2b","Th0"
3,"Nat10","Th0"
1,"BC038822","Th0"
2,"2310005E10Rik","Th0"
2,"Cyp4f18","Th0"
2,"Ccr5","Th0"
2,"Tpst1","Th0"
3,"Nol7","Th0"
2,"Rbm14","Th0"
1,"Zfp597","Th0"
3,"Txnrd3","Th0"
2,"Smc2","Th0"
1,"Slc40a1","Th0"
1,"ORF28","Th0"
1,"Fbxo9","Th0"
2,"Katnb1","Th0"
1,"Ppp3ca","Th0"
3,"Mrps18b","Th0"
1,"Ctse","Th0"
2,"Acvr2b","Th0"
2,"Grina","Th0"
3,"A130090K04Rik","Th0"
3,"Hsp90ab1","Th0"
2,"Mdfic","Th0"
2,"Spag5","Th0"
1,"Smyd3","Th0"
2,"Ccnb1","Th0"
1,"Tpcn2","Th0"
1,"Gcap14","Th0"
3,"Nol1","Th0"
1,"Napg","Th0"
2,"Lasp1","Th0"
3,"Pdlim5","Th0"
1,"Rnf123","Th0"
3,"Mrps31","Th0"
1,"Slc44a2","Th0"
2,"Pcdhgb4","Th0"
3,"Farsb","Th0"
2,"Osbpl3","Th0"
1,"Ablim1","Th0"
2,"Tmem108","Th0"
1,"1110057K04Rik","Th0"
3,"Eya3","Th0"
2,"Rhoq","Th0"
3,"Prmt7","Th0"
1,"D10Ertd641e","Th0"
3,"Idi2","Th0"
2,"Cyp4f16","Th0"
2,"Iigp2","Th0"
2,"Nenf","Th0"
3,"Dld","Th0"
2,"2700094K13Rik","Th0"
2,"Kdelr2","Th0"
3,"Cd44","Th0"
1,"Fktn","Th0"
1,"D11Wsu99e","Th0"
2,"Hist1h2bm","Th0"
3,"Ehd1","Th0"
3,"Spag4","Th0"
3,"Mrpl47","Th0"
2,"0610011F06Rik","Th0"
1,"Mphosph9","Th0"
2,"Psat1","Th0"
3,"Pomt2","Th0"
1,"Bin3","Th0"
1,"Dhx57","Th0"
2,"Mfsd10","Th0"
2,"Epn2","Th0"
1,"Prkd2","Th0"
2,"Crip2","Th0"
1,"D8Ertd82e","Th0"
1,"Nipbl","Th0"
2,"Rapgef5","Th0"
3,"Homer1","Th0"
1,"Acrbp","Th0"
2,"Gnai2","Th0"
3,"Spin2","Th0"
2,"Gnas","Th0"
2,"Trip10","Th0"
2,"LOC329575","Th0"
1,"Dock11","Th0"
3,"Timm9","Th0"
2,"Akap12","Th0"
2,"Mcm4","Th0"
2,"Tpmt","Th0"
2,"Gtf2e2","Th0"
2,"Pparg","Th0"
3,"Gch1","Th0"
2,"Stab1","Th0"
3,"BC003885","Th0"
2,"Dhrs7","Th0"
2,"Tbc1d19","Th0"
3,"Nudcd3","Th0"
2,"Mcm7","Th0"
3,"Polr3g","Th0"
2,"Abhd8","Th0"
2,"Cdc25c","Th0"
3,"Rrp15","Th0"
3,"Amigo3","Th0"
2,"Aars","Th0"
3,"Ccno","Th0"
2,"Igf2bp3","Th0"
2,"Rdm1","Th0"
2,"Mrpl34","Th0"
2,"Fgl2","Th0"
2,"Ddc","Th0"
2,"Aldh2","Th0"
2,"Zfp41","Th0"
2,"Unc13d","Th0"
1,"Sept6","Th0"
1,"Pex6","Th0"
1,"Cyp2d22","Th0"
1,"V1rd6","Th0"
2,"Fhl2","Th0"
2,"Fanci","Th0"
1,"Itga6","Th0"
1,"Neu1","Th0"
3,"Nhp2l1","Th0"
3,"Timm17a","Th0"
1,"Ddx6","Th0"
1,"Tec","Th0"
2,"Iqce","Th0"
2,"Gstt3","Th0"
3,"Mfsd2","Th0"
3,"Hes5","Th0"
3,"Wars","Th0"
2,"Gpr68","Th0"
3,"Traf4","Th0"
1,"Rltpr","Th0"
2,"Slc35b2","Th0"
2,"D3Ertd751e","Th0"
3,"Sfmbt1","Th0"
1,"Timd2","Th0"
3,"Nhedc2","Th0"
3,"Ccdc41","Th0"
2,"Kif11","Th0"
3,"Camta1","Th0"
2,"Tbc1d1","Th0"
2,"Pstpip1","Th0"
2,"Itga3","Th0"
2,"Ccne1","Th0"
2,"Pkib","Th0"
3,"Gpr171","Th0"
1,"Clk2","Th0"
2,"Cd81","Th0"
3,"Rbm19","Th0"
1,"Krtcap3","Th0"
3,"Glrx5","Th0"
1,"Tnrc6c","Th0"
1,"6330416G13Rik","Th0"
2,"Prpf38a","Th0"
2,"Alg6","Th0"
1,"Ttc5","Th0"
2,"Psmb9","Th0"
2,"Mboat1","Th0"
2,"Atxn1","Th0"
2,"Icos","Th0"
1,"Slc26a6","Th0"
2,"Ckap2l","Th0"
2,"Arl3","Th0"
2,"Rshl2a","Th0"
1,"Rapgef4","Th0"
1,"4921505C17Rik","Th0"
2,"Rai14","Th0"
1,"Cd84","Th0"
1,"Zfp213","Th0"
3,"Klf16","Th0"
2,"Slc39a4","Th0"
3,"Supv3l1","Th0"
3,"Pcbp1","Th0"
3,"Polr2f","Th0"
3,"Armc8","Th0"
2,"Cdc25b","Th0"
1,"Mterf","Th0"
3,"Ruvbl2","Th0"
3,"Rel","Th0"
1,"Mdk","Th0"
2,"Clec2e","Th0"
1,"AI450540","Th0"
3,"Gypc","Th0"
1,"Amigo2","Th0"
3,"Fastkd1","Th0"
1,"Anxa5","Th0"
2,"Sertad3","Th0"
2,"Fnip1","Th0"
1,"Rbak","Th0"
2,"Tfdp2","Th0"
2,"Senp7","Th0"
3,"2810004N23Rik","Th0"
3,"Tnfsf11","Th0"
1,"Slc38a9","Th0"
3,"AK122209","Th0"
2,"Mpp1","Th0"
1,"Ube2b","Th0"
2,"Flot1","Th0"
2,"Thyn1","Th0"
2,"Gstt2","Th0"
2,"Ube2c","Th0"
3,"Csnk1d","Th0"
3,"Crtam","Th0"
2,"Ddx58","Th0"
3,"BC025546","Th0"
1,"Golga1","Th0"
3,"Narg1","Th0"
2,"Zkscan17","Th0"
3,"2410002F23Rik","Th0"
1,"Rmnd5b","Th0"
2,"Serpinf1","Th0"
1,"Cd1d1","Th0"
1,"March2","Th0"
2,"EG240327","Th0"
2,"Flot2","Th0"
2,"Fbxo2","Th0"
2,"Alad","Th0"
3,"Eif2b1","Th0"
3,"Neto2","Th0"
3,"Yipf2","Th0"
2,"Zc3hc1","Th0"
2,"Ergic1","Th0"
3,"Lrch1","Th0"
1,"Hist2h2be","Th0"
2,"Idh2","Th0"
3,"C1qbp","Th0"
2,"Myl4","Th0"
1,"Skap1","Th0"
3,"Clcnkb","Th0"
1,"Nod1","Th0"
1,"Acpp","Th0"
2,"Apitd1","Th0"
1,"Nedd9","Th0"
3,"Hnrpab","Th0"
2,"Vhlh","Th0"
1,"Midn","Th0"
2,"Rnf208","Th0"
2,"Atp2a3","Th0"
3,"Sdccag3","Th0"
1,"Cdc2l1","Th0"
1,"Sgpp1","Th0"
2,"Hist1h3f","Th0"
3,"6430510M02Rik","Th0"
1,"2610207I05Rik","Th0"
1,"Lyrm5","Th0"
2,"Il3ra","Th0"
2,"Sqrdl","Th0"
2,"Tube1","Th0"
1,"P2rx7","Th0"
1,"Fxyd5","Th0"
2,"Gnaq","Th0"
2,"Ctdsp2","Th0"
1,"Sfrs6","Th0"
1,"Ciita","Th0"
2,"Slc25a17","Th0"
3,"Prep","Th0"
1,"Npff","Th0"
1,"Sit1","Th0"
2,"Smpd1","Th0"
2,"Dclk2","Th0"
2,"Zfand6","Th0"
1,"Abtb1","Th0"
1,"Wwc2","Th0"
3,"Rps27l","Th0"
1,"Car15","Th0"
2,"Strbp","Th0"
2,"Gfer","Th0"
2,"Pml","Th0"
1,"Arid1b","Th0"
3,"Nsun2","Th0"
2,"Ccdc99","Th0"
3,"Prmt6","Th0"
3,"Mrpl50","Th0"
1,"Mll1","Th0"
2,"Papss1","Th0"
3,"Hspe1","Th0"
2,"3000004C01Rik","Th0"
2,"Prm1","Th0"
2,"Ndufb6","Th0"
3,"Sssca1","Th0"
1,"Gpx2","Th0"
3,"Eftud1","Th0"
2,"Fhod1","Th0"
1,"Ctns","Th0"
3,"1110007L15Rik","Th0"
2,"Mrpl18","Th0"
1,"March1","Th0"
2,"P4hb","Th0"
2,"Zscan12","Th0"
2,"Fbln1","Th0"
1,"Zc3h7a","Th0"
2,"Wdr34","Th0"
2,"Casp3","Th0"
3,"Pfdn4","Th0"
2,"EG433182","Th0"
1,"Zfp75","Th0"
1,"1110038D17Rik","Th0"
2,"Peci","Th0"
1,"Rapgef6","Th0"
1,"Mbnl2","Th0"
2,"Fbxo18","Th0"
2,"Tbc1d7","Th0"
1,"Lef1","Th0"
1,"Nsg2","Th0"
1,"Ddx26b","Th0"
2,"0610007C21Rik","Th0"
3,"Dot1l","Th0"
1,"Rbl2","Th0"
1,"Bcas3","Th0"
3,"Mrpl15","Th0"
2,"Flywch2","Th0"
1,"Polg","Th0"
1,"Arglu1","Th0"
3,"Cox7a2","Th0"
3,"Akap1","Th0"
1,"H2-Q8","Th0"
1,"Npal1","Th0"
2,"Egln3","Th0"
3,"Rnps1","Th0"
3,"Tars","Th0"
3,"Cct3","Th0"
2,"N6amt2","Th0"
2,"Casp8","Th0"
1,"Gpr18","Th0"
3,"Fcer2a","Th0"
3,"Smn1","Th0"
2,"Slc25a39","Th0"
3,"Ccl3","Th0"
1,"Gripap1","Th0"
2,"Lonrf3","Th0"
1,"Klk1","Th0"
3,"Pebp1","Th0"
2,"Rpa3","Th0"
2,"Epsti1","Th0"
1,"Man2a2","Th0"
2,"Bcap29","Th0"
3,"Cox11","Th0"
1,"1700021C14Rik","Th0"
1,"Il16","Th0"
3,"Jak2","Th0"
2,"Rtp4","Th0"
3,"Cad","Th0"
2,"Bard1","Th0"
3,"Ncdn","Th0"
3,"Mreg","Th0"
2,"D14Ertd668e","Th0"
3,"Gtf3c4","Th0"
1,"Specc1l","Th0"
3,"Nek8","Th0"
3,"Srprb","Th0"
2,"Deadc1","Th0"
2,"Pmm1","Th0"
1,"Phkg2","Th0"
1,"Cdkn1b","Th0"
2,"Tsen34","Th0"
1,"Mbp","Th0"
1,"1700027J05Rik","Th0"
1,"2210009G21Rik","Th0"
2,"Snx20","Th0"
3,"Hyal2","Th0"
2,"Slpi","Th0"
2,"Scye1","Th0"
1,"Hs3st3b1","Th0"
1,"Cd97","Th0"
3,"Sept11","Th0"
3,"Mpp6","Th0"
1,"BC067047","Th0"
2,"Glipr1","Th0"
1,"E4f1","Th0"
1,"Cd86","Th0"
1,"Ankrd23","Th0"
3,"Ifng","Th0"
2,"Rps6ka5","Th0"
2,"1700025G04Rik","Th0"
1,"Msn","Th0"
1,"Arl5c","Th0"
3,"Zfp771","Th0"
1,"6720456H20Rik","Th0"
2,"Asb2","Th0"
1,"Mid1","Th0"
2,"Pnrc2","Th0"
1,"Mapk14","Th0"
3,"Ciapin1","Th0"
3,"Eif1a","Th0"
2,"Serf1","Th0"
1,"Siglecg","Th0"
1,"Vcam1","Th0"
3,"Faim","Th0"
2,"Fip1l1","Th0"
2,"Rhobtb1","Th0"
1,"Plekha1","Th0"
2,"Slc25a36","Th0"
2,"Snx9","Th0"
2,"Psmb8","Th0"
2,"Kif20b","Th0"
2,"Ube2e2","Th0"
2,"Dctn1","Th0"
1,"Ddx5","Th0"
3,"Nudc","Th0"
2,"Pbk","Th0"
1,"5830405N20Rik","Th0"
2,"Pdia5","Th0"
2,"Stc2","Th0"
2,"Psmc3ip","Th0"
1,"1190002H23Rik","Th0"
2,"5133400G04Rik","Th0"
2,"Lta","Th0"
1,"Fbxl11","Th0"
2,"Sfxn1","Th0"
2,"4930534B04Rik","Th0"
3,"Mars","Th0"
2,"Med9","Th0"
1,"Inpp4b","Th0"
3,"Psme3","Th0"
2,"Mecp2","Th0"
1,"Art2b","Th0"
3,"Surf2","Th0"
2,"1500031L02Rik","Th0"
1,"Il17ra","Th0"
2,"Ncf4","Th0"
2,"9430015G10Rik","Th0"
1,"Pdlim4","Th0"
2,"Zfp367","Th0"
3,"Ddx39","Th0"
1,"Oxr1","Th0"
3,"Prickle4","Th0"
1,"Scp2","Th0"
1,"Ovgp1","Th0"
1,"Plekhg2","Th0"
2,"Xkr5","Th0"
3,"Psma5","Th0"
1,"Ttc14","Th0"
1,"Itm2b","Th0"
1,"Rhbdl2","Th0"
3,"Hdc","Th0"
1,"Klf2","Th0"
1,"9930104L06Rik","Th0"
3,"Actl6a","Th0"
2,"Parp14","Th0"
1,"Fmnl3","Th0"
2,"Nsmaf","Th0"
2,"Map3k8","Th0"
2,"Tuba3b","Th0"
1,"Tgfb1i1","Th0"
2,"Mlf1","Th0"
2,"Dhdh","Th0"
1,"2410066E13Rik","Th0"
2,"Tm6sf1","Th0"
1,"Ankrd39","Th0"
1,"Vezt","Th0"
2,"Oas2","Th0"
3,"Inhba","Th0"
1,"Traf2","Th0"
2,"Mybl2","Th0"
2,"Irf9","Th0"
2,"Psmb7","Th0"
2,"Dpp4","Th0"
3,"Relb","Th0"
1,"Limk2","Th0"
2,"1500010J02Rik","Th0"
3,"Enox1","Th0"
2,"Lig1","Th0"
1,"Alg12","Th0"
1,"Gprasp1","Th0"
2,"Zfp313","Th0"
3,"2310061F22Rik","Th0"
2,"Suv420h2","Th0"
2,"Vps36","Th0"
3,"Slc16a6","Th0"
2,"2010110K16Rik","Th0"
2,"Adrbk1","Th0"
1,"Parp6","Th0"
2,"Stc1","Th0"
3,"Lrig1","Th0"
2,"Nelf","Th0"
2,"Kdelc1","Th0"
3,"Psmg3","Th0"
3,"Trnt1","Th0"
2,"Ttc27","Th0"
3,"Psmd12","Th0"
2,"Tspan3","Th0"
3,"Kbtbd8","Th0"
3,"Hspa9","Th0"
2,"Hist1h2ak","Th0"
2,"Cdkn1a","Th0"
1,"Ear2","Th0"
1,"Vps11","Th0"
3,"Crem","Th0"
3,"Ung","Th0"
2,"Fbxw8","Th0"
2,"Glb1","Th0"
2,"Pla2g4f","Th0"
2,"Paox","Th0"
1,"D19Wsu162e","Th0"
1,"Dmxl1","Th0"
2,"Cxcl10","Th0"
2,"Dcxr","Th0"
3,"Mdn1","Th0"
3,"Aoc3","Th0"
1,"Ephb6","Th0"
2,"6330548G22Rik","Th0"
2,"H2afz","Th0"
2,"Mtap7","Th0"
1,"Zbtb24","Th0"
1,"Frmd8","Th0"
1,"Ap1gbp1","Th0"
2,"Irf5","Th0"
1,"Pip4k2a","Th0"
2,"Atg9b","Th0"
2,"Tpx2","Th0"
2,"Zranb3","Th0"
3,"Smarca5","Th0"
3,"Idi1","Th0"
2,"Lman1","Th0"
2,"Sh3bgrl","Th0"
2,"Bcl7c","Th0"
1,"Rap1b","Th0"
3,"Smarcc1","Th0"
2,"Psmb2","Th0"
3,"Stap1","Th0"
2,"Tax1bp3","Th0"
2,"D17H6S56E-5","Th0"
3,"Sac3d1","Th0"
2,"Nlgn2","Th0"
2,"Car13","Th0"
2,"D10Ertd322e","Th0"
2,"Axud1","Th0"
2,"Cndp2","Th0"
2,"Acaa1a","Th0"
2,"Ms4a6d","Th0"
2,"Cchcr1","Th0"
1,"Hsd17b11","Th0"
2,"Tnfrsf18","Th0"
2,"Kif18a","Th0"
3,"Mrpl2","Th0"
3,"Tmem120b","Th0"
1,"Pscd1","Th0"
3,"Nr4a2","Th0"
1,"Maf1","Th0"
3,"Noc4l","Th0"
3,"Bcl2a1d","Th0"
2,"Nfkbil2","Th0"
2,"Ap3m2","Th0"
2,"Tdrd7","Th0"
1,"Rnf167","Th0"
2,"Smpd4","Th0"
2,"Cenph","Th0"
2,"Abhd14b","Th0"
1,"Arid5a","Th0"
2,"Dbp","Th0"
3,"Dctd","Th0"
1,"Fbxo32","Th0"
2,"Gmppa","Th0"
2,"Rora","Th0"
3,"Nup50","Th0"
2,"Pkmyt1","Th0"
3,"Sytl3","Th0"
2,"Ube2t","Th0"
2,"Kifc1","Th0"
2,"Samhd1","Th0"
1,"Sv2a","Th0"
2,"Ldha","Th0"
2,"Prickle1","Th0"
3,"Tagap1","Th0"
3,"Sh3rf1","Th0"
1,"Ttc17","Th0"
3,"Psmb5","Th0"
1,"Klhl24","Th0"
1,"Kbtbd7","Th0"
1,"Blk","Th0"
2,"Mx1","Th0"
3,"Top1mt","Th0"
2,"Mrps11","Th0"
3,"Slc25a15","Th0"
2,"Slc15a3","Th0"
2,"Mcm6","Th0"
1,"Klf6","Th0"
1,"Slc2a9","Th0"
2,"Rad51l3","Th0"
2,"5330431N19Rik","Th0"
2,"Paics","Th0"
1,"Itsn2","Th0"
3,"Swap70","Th0"
3,"St6galnac4","Th0"
2,"Cst7","Th0"
2,"Cdca5","Th0"
1,"EG665378","Th0"
3,"Slc19a2","Th0"
3,"D2Bwg1335e","Th0"
3,"Kars","Th0"
2,"Acaa2","Th0"
3,"Usp39","Th0"
3,"Twsg1","Th0"
2,"Pcbd2","Th0"
3,"Poldip2","Th0"
1,"Tk2","Th0"
2,"Sdf2l1","Th0"
2,"Zkscan14","Th0"
3,"Atf4","Th0"
2,"9530077C05Rik","Th0"
1,"Syf2","Th0"
1,"Aqp3","Th0"
2,"Rad51c","Th0"
2,"Cox7a1","Th0"
2,"Bola1","Th0"
1,"Pde1b","Th0"
2,"OTTMUSG00000005491","Th0"
2,"Chek2","Th0"
1,"Mia3","Th0"
3,"Cdv3","Th0"
3,"Tmem49","Th0"
3,"Hnrpu","Th0"
1,"Nsd1","Th0"
2,"Dgcr6","Th0"
2,"Coro1c","Th0"
1,"Tmem110","Th0"
1,"Chchd2","Th0"
1,"Mobkl2a","Th0"
3,"Gadd45b","Th0"
2,"Prrc1","Th0"
3,"Ifrd2","Th0"
1,"Qrsl1","Th0"
2,"Hist1h4k","Th0"
2,"Rapsn","Th0"
1,"Ext1","Th0"
1,"Tatdn2","Th0"
2,"Actr3b","Th0"
1,"Pccb","Th0"
2,"Bnip3l","Th0"
3,"Lars","Th0"
2,"1500001M20Rik","Th0"
2,"Ndc80","Th0"
2,"BC046404","Th0"
2,"Scly","Th0"
1,"Crtc3","Th0"
2,"Cyhr1","Th0"
3,"4732471D19Rik","Th0"
1,"A130010J15Rik","Th0"
2,"Nasp","Th0"
1,"Man2a1","Th0"
1,"Apbb1ip","Th0"
2,"Fbxo36","Th0"
1,"Gmip","Th0"
3,"Magoh","Th0"
3,"Nup37","Th0"
1,"H2-Ke6","Th0"
2,"Efr3a","Th0"
2,"Tmem97","Th0"
1,"Tlk1","Th0"
1,"Gps2","Th0"
2,"Ift172","Th0"
3,"Imp4","Th0"
2,"8430419L09Rik","Th0"
3,"Npas4","Th0"
3,"Slc12a2","Th0"
2,"Lcmt1","Th0"
1,"Sirt7","Th0"
1,"Sirpa","Th0"
1,"9930012K11Rik","Th0"
1,"Igfbp4","Th0"
2,"Cdc45l","Th0"
3,"Cdr2","Th0"
1,"2610024E20Rik","Th0"
1,"Rabif","Th0"
3,"Il1r2","Th0"
1,"Smarca2","Th0"
3,"Banf1","Th0"
1,"Chka","Th0"
2,"Tmem70","Th0"
1,"Il8ra","Th0"
2,"Il12rb1","Th0"
1,"Ttc33","Th0"
2,"Sgk3","Th0"
2,"Npal3","Th0"
2,"Thoc4","Th0"
2,"Rab9","Th0"
1,"Osbpl9","Th0"
2,"Cdc25a","Th0"
2,"Smpdl3b","Th0"
3,"Etf1","Th0"
1,"Sh3bgrl3","Th0"
2,"Tmem109","Th0"
2,"Acbd6","Th0"
3,"Slc3a2","Th0"
1,"Cap1","Th0"
2,"Orc1l","Th0"
2,"Gucy1b3","Th0"
2,"Gucy1a3","Th0"
3,"Pno1","Th0"
2,"Prkcb1","Th0"
2,"Spata6","Th0"
2,"Zmym3","Th0"
2,"Pik3cg","Th0"
2,"Ctsz","Th0"
2,"Xbp1","Th0"
3,"Mrto4","Th0"
2,"Myo18a","Th0"
2,"Snx10","Th0"
2,"Ccdc28b","Th0"
2,"Tmem176b","Th0"
2,"Ssrp1","Th0"
2,"Repin1","Th0"
3,"Tuft1","Th0"
1,"Git2","Th0"
1,"Adrb2","Th0"
1,"H2-Ea","Th0"
1,"Ttll3","Th0"
2,"Il3","Th0"
2,"Atpif1","Th0"
2,"Fen1","Th0"
3,"Tada2l","Th0"
1,"Zmym5","Th0"
1,"Sfrs14","Th0"
2,"Anxa2","Th0"
1,"Ng23","Th0"
1,"Golm1","Th0"
3,"Klhl15","Th0"
2,"Nt5dc2","Th0"
2,"Oxct1","Th0"
2,"Rpp30","Th0"
1,"Rasgrp4","Th0"
2,"Ociad2","Th0"
1,"Mmp14","Th0"
2,"Tspan31","Th0"
1,"Rrm2b","Th0"
2,"Zbtb32","Th0"
2,"Pmf1","Th0"
2,"Lxn","Th0"
2,"Ncf1","Th0"
2,"Ydjc","Th0"
2,"l7Rn6","Th0"
2,"Emp3","Th0"
3,"Bcl2a1c","Th0"
2,"Slfn1","Th0"
2,"Rtn3","Th0"
3,"Ppif","Th0"
2,"Ddr1","Th0"
1,"Mark2","Th0"
1,"Crebbp","Th0"
2,"Csda","Th0"
2,"Ms4a6b","Th0"
2,"Gls2","Th0"
2,"Rnf181","Th0"
2,"2700097O09Rik","Th0"
2,"Cep170","Th0"
2,"Psap","Th0"
2,"Pak4","Th0"
1,"Rnf145","Th0"
2,"Nt5e","Th0"
2,"Cep55","Th0"
1,"Clpb","Th0"
2,"1700020D05Rik","Th0"
1,"C1qc","Th0"
1,"Tpp1","Th0"
3,"Afg3l2","Th0"
1,"5133401N09Rik","Th0"
2,"Tm4sf5","Th0"
3,"Lgals7","Th0"
1,"Sytl2","Th0"
2,"Pkp2","Th0"
1,"Tpt1","Th0"
1,"Vrk3","Th0"
3,"Mrps30","Th0"
1,"Taf9b","Th0"
3,"Ubtd2","Th0"
3,"Polr1e","Th0"
2,"Ttc7","Th0"
2,"St8sia4","Th0"
1,"BC043301","Th0"
3,"Bax","Th0"
2,"Pkm2","Th0"
1,"Acsbg1","Th0"
3,"Hrb","Th0"
1,"Tcf7","Th0"
3,"Exosc6","Th0"
1,"Slc28a2","Th0"
2,"Il10rb","Th0"
1,"Tle4","Th0"
2,"0610031J06Rik","Th0"
3,"Abhd2","Th0"
1,"Rhoh","Th0"
2,"Kpnb1","Th0"
2,"Nedd4l","Th0"
1,"Ank","Th0"
2,"Scin","Th0"
2,"Lrrc8d","Th0"
2,"Lsm3","Th0"
3,"Nme2","Th0"
3,"Malt1","Th0"
2,"Cox5b","Th0"
3,"Alg3","Th0"
2,"Fbxo44","Th0"
3,"EG433923","Th0"
2,"Gpx4","Th0"
2,"Sla2","Th0"
2,"Magee1","Th0"
2,"Eno3","Th0"
1,"Fcgr3","Th0"
2,"Slc1a4","Th0"
2,"Nupl2","Th0"
3,"Tsfm","Th0"
1,"1190005F20Rik","Th0"
2,"Coro1b","Th0"
3,"Stx6","Th0"
2,"Tmem24","Th0"
1,"Zzz3","Th0"
2,"Ifitm3","Th0"
2,"H28","Th0"
2,"Sars","Th0"
2,"Asnsd1","Th0"
3,"Marcksl1","Th0"
2,"Parp16","Th0"
2,"Pigf","Th0"
2,"Rhbdf1","Th0"
2,"Ttf2","Th0"
3,"Tgfbr1","Th0"
1,"Zfp512","Th0"
2,"Tmem106c","Th0"
1,"Dnahc8","Th0"
2,"Gtpbp2","Th0"
3,"Xcl1","Th0"
1,"Gpsm3","Th0"
3,"Larp4","Th0"
3,"Taf9","Th0"
3,"Traf1","Th0"
1,"Zfp592","Th0"
2,"Ascc1","Th0"
2,"2610528E23Rik","Th0"
1,"Elf1","Th0"
2,"Insl3","Th0"
2,"Amica1","Th0"
2,"Gck","Th0"
1,"Ctsh","Th0"
2,"Fh1","Th0"
2,"Got2","Th0"
1,"Ppox","Th0"
3,"2810452K22Rik","Th0"
3,"Cd274","Th0"
2,"Hist1h4j","Th0"
1,"Zmat1","Th0"
1,"Crebl2","Th0"
2,"Mgmt","Th0"
2,"Gkap1","Th0"
2,"Prkra","Th0"
3,"Mrps6","Th0"
1,"Tgtp","Th0"
2,"Txndc15","Th0"
2,"Scd1","Th0"
2,"Oas1g","Th0"
1,"Gadd45a","Th0"
1,"Mxd4","Th0"
2,"Plod2","Th0"
2,"Cbx5","Th0"
3,"Rgs16","Th0"
2,"Lpin1","Th0"
2,"Pet112l","Th0"
2,"Zcchc18","Th0"
2,"Ptpla","Th0"
2,"Dbf4","Th0"
2,"Ppp1cc","Th0"
1,"Dusp10","Th0"
3,"Psmd6","Th0"
1,"BC043098","Th0"
2,"Rfc1","Th0"
2,"Glipr2","Th0"
1,"Dgka","Th0"
2,"Myo6","Th0"
1,"F2r","Th0"
2,"Rab34","Th0"
2,"Pdk1","Th0"
2,"Tipin","Th0"
3,"Eef1e1","Th0"
2,"Il10ra","Th0"
2,"Nudt18","Th0"
2,"Bsg","Th0"
