"annot","gene","celltype"
5,"Cct6a","Th1/2"
6,"1810015C04Rik","Th1/2"
3,"Pter","Th1/2"
1,"Maged2","Th1/2"
3,"Rfwd3","Th1/2"
4,"Ngfrap1","Th1/2"
4,"2700038C09Rik","Th1/2"
5,"Gabpb1","Th1/2"
1,"Pcsk4","Th1/2"
3,"Tubb5","Th1/2"
2,"Nrp1","Th1/2"
1,"Ahnak","Th1/2"
6,"Sepp1","Th1/2"
2,"Cxxc1.1","Th1/2"
3,"Hspa4","Th1/2"
1,"Cln6","Th1/2"
5,"Smyd5","Th1/2"
6,"Smarca2","Th1/2"
5,"Eif3eip","Th1/2"
5,"Bccip","Th1/2"
4,"Rab27a","Th1/2"
3,"Tnfsf9","Th1/2"
2,"Napsa","Th1/2"
3,"Golt1b","Th1/2"
2,"Hexim1","Th1/2"
2,"Snapc3","Th1/2"
3,"Aurka","Th1/2"
2,"Vezf1","Th1/2"
5,"L2hgdh","Th1/2"
2,"Plcl2","Th1/2"
3,"Oip5","Th1/2"
4,"AI467606","Th1/2"
4,"Tbc1d10c","Th1/2"
5,"Stoml2","Th1/2"
6,"Osgin1","Th1/2"
4,"Tex2","Th1/2"
6,"Gprc5b","Th1/2"
1,"D330045A20Rik","Th1/2"
4,"Lgals9","Th1/2"
5,"Noc4l","Th1/2"
2,"Ly86","Th1/2"
4,"Psip1","Th1/2"
1,"Asah1.1","Th1/2"
2,"2010305A19Rik","Th1/2"
5,"Noc3l","Th1/2"
3,"Zfp219","Th1/2"
3,"Dstn","Th1/2"
3,"Ncapg2","Th1/2"
5,"Timm8b","Th1/2"
1,"Il18rap","Th1/2"
5,"Nip7","Th1/2"
5,"Tnfaip3","Th1/2"
5,"Bcat1","Th1/2"
2,"Ppp1r13b","Th1/2"
2,"Rnase6","Th1/2"
2,"D030013I16Rik","Th1/2"
6,"Sit1","Th1/2"
4,"Gdi1","Th1/2"
1,"Ifi202b","Th1/2"
2,"Sptlc1","Th1/2"
1,"Rilpl1","Th1/2"
2,"Tgfbi","Th1/2"
1,"1500032D16Rik","Th1/2"
4,"Tsc22d4","Th1/2"
4,"Pddc1","Th1/2"
5,"Rab8b","Th1/2"
2,"Aqr","Th1/2"
1,"Rgs1","Th1/2"
6,"Arid4a.1","Th1/2"
2,"Nfatc1.1","Th1/2"
1,"Rabgap1l","Th1/2"
3,"Pmpcb","Th1/2"
4,"Sept1","Th1/2"
2,"Arfrp1.1","Th1/2"
6,"Bbc3","Th1/2"
3,"Psmd9","Th1/2"
5,"1500001M20Rik","Th1/2"
1,"EG634650","Th1/2"
2,"BC006779","Th1/2"
4,"Gvin1","Th1/2"
2,"Tyrobp","Th1/2"
6,"Klhdc1","Th1/2"
5,"5730596K20Rik.1","Th1/2"
1,"Bmpr1a","Th1/2"
5,"Lzic","Th1/2"
2,"Wnk1","Th1/2"
1,"Slc2a3","Th1/2"
1,"Cmtm7","Th1/2"
4,"Pitpnc1","Th1/2"
2,"Sephs1","Th1/2"
4,"Pde6d","Th1/2"
5,"Ncl","Th1/2"
5,"Nmd3","Th1/2"
3,"Bbs5","Th1/2"
2,"BC094916","Th1/2"
3,"Cbwd1","Th1/2"
1,"Thex1","Th1/2"
5,"Nus1","Th1/2"
2,"Pde2a","Th1/2"
2,"Epb4.1l3.1","Th1/2"
2,"Fryl","Th1/2"
3,"Pign","Th1/2"
2,"B230339M05Rik","Th1/2"
4,"Aldh6a1","Th1/2"
5,"Alcam","Th1/2"
5,"1810015A11Rik","Th1/2"
6,"Fbxo32","Th1/2"
2,"Fos","Th1/2"
2,"Sidt2","Th1/2"
2,"Usp53","Th1/2"
3,"Gins2","Th1/2"
6,"Lgals3","Th1/2"
2,"Nin","Th1/2"
1,"Krtcap2","Th1/2"
5,"Prmt7","Th1/2"
6,"Cyp4f13","Th1/2"
5,"Vrk1","Th1/2"
2,"Pacs2","Th1/2"
6,"Ulk2","Th1/2"
6,"Tgfbr3","Th1/2"
5,"Pdia6","Th1/2"
2,"Flcn","Th1/2"
6,"AI451557","Th1/2"
5,"Vkorc1l1","Th1/2"
2,"H2-Eb1","Th1/2"
1,"Nucb1","Th1/2"
1,"Rab6ip1","Th1/2"
2,"Pkd1","Th1/2"
1,"Lrp12","Th1/2"
6,"Zc3h7a","Th1/2"
2,"Itgae","Th1/2"
3,"2610209M04Rik","Th1/2"
3,"Plk1","Th1/2"
3,"Aarsd1","Th1/2"
4,"Zc3hav1","Th1/2"
4,"Ctsa","Th1/2"
5,"Eif4a1","Th1/2"
1,"Ggt7","Th1/2"
6,"Sh3kbp1","Th1/2"
3,"Cyp51","Th1/2"
1,"Slc37a4","Th1/2"
4,"Creb3","Th1/2"
4,"0610031J06Rik","Th1/2"
3,"Xpnpep1.1","Th1/2"
1,"Sp140","Th1/2"
2,"Rufy1","Th1/2"
1,"1500012F01Rik","Th1/2"
2,"Ramp3","Th1/2"
2,"Tnrc6a","Th1/2"
2,"Ptpn12","Th1/2"
3,"Chac1","Th1/2"
5,"E130012A19Rik","Th1/2"
5,"Nubp2.1","Th1/2"
5,"Atpbd1b","Th1/2"
1,"Isg20","Th1/2"
3,"Mdm1.1","Th1/2"
3,"Pgls","Th1/2"
4,"Ech1","Th1/2"
2,"Rbms1","Th1/2"
3,"Supt3h","Th1/2"
6,"1700019H03Rik","Th1/2"
5,"Cd69","Th1/2"
5,"Zfp106","Th1/2"
3,"Sugt1","Th1/2"
3,"Mrpl30","Th1/2"
5,"Mrps28","Th1/2"
2,"C1qb","Th1/2"
2,"Adam4","Th1/2"
6,"Slc35b3","Th1/2"
2,"Tmem127","Th1/2"
5,"Trub2","Th1/2"
5,"Cd40","Th1/2"
2,"Uros","Th1/2"
4,"Add1","Th1/2"
2,"Gadd45a","Th1/2"
3,"Asns","Th1/2"
2,"Ifngr2","Th1/2"
3,"Tg","Th1/2"
2,"Gpatch2","Th1/2"
4,"Rab3a","Th1/2"
3,"5230400G24Rik","Th1/2"
2,"Trim34","Th1/2"
3,"Ncapg2.1","Th1/2"
5,"Fus","Th1/2"
2,"Zfp672","Th1/2"
3,"Eno1","Th1/2"
1,"Obfc2a","Th1/2"
3,"Fads1","Th1/2"
2,"Dok3","Th1/2"
1,"AA407659","Th1/2"
2,"Srpk1","Th1/2"
6,"Cd4","Th1/2"
2,"Rpe","Th1/2"
6,"Rabac1","Th1/2"
2,"Ppapdc2","Th1/2"
5,"Pex11a","Th1/2"
6,"D12Ertd553e","Th1/2"
6,"Mrvi1","Th1/2"
5,"Ruvbl1","Th1/2"
5,"Mrps7","Th1/2"
2,"Ampd1","Th1/2"
3,"Ccdc5","Th1/2"
4,"Ccnd3","Th1/2"
2,"Hps3","Th1/2"
5,"Tfrc","Th1/2"
1,"Akr1c18","Th1/2"
1,"Smtn","Th1/2"
2,"Sgk3.1","Th1/2"
3,"Ola1","Th1/2"
1,"Ecm1","Th1/2"
5,"Cnih4","Th1/2"
6,"Tspan14","Th1/2"
5,"Drg1","Th1/2"
3,"3010026O09Rik","Th1/2"
3,"Lsm12","Th1/2"
3,"Crtap","Th1/2"
2,"Hvcn1","Th1/2"
5,"Gps1","Th1/2"
2,"Cdc2l5","Th1/2"
2,"Creb1.1","Th1/2"
3,"Dnajc2","Th1/2"
1,"Mlkl","Th1/2"
5,"Oxsr1","Th1/2"
3,"Dmwd","Th1/2"
5,"Ncl.1","Th1/2"
5,"Nfkbid","Th1/2"
3,"Sulf2","Th1/2"
4,"Accs","Th1/2"
3,"Siah1b","Th1/2"
6,"Mbd5","Th1/2"
3,"Snx1","Th1/2"
3,"Acsl6","Th1/2"
5,"Mapk1ip1l","Th1/2"
3,"Usp1","Th1/2"
5,"Sgip1","Th1/2"
5,"Eif3eip.1","Th1/2"
3,"Incenp","Th1/2"
2,"Habp4","Th1/2"
4,"Mta3","Th1/2"
1,"Hemk1","Th1/2"
4,"Tmem66","Th1/2"
3,"Nsl1","Th1/2"
2,"5730494M16Rik","Th1/2"
2,"Bcl7a","Th1/2"
3,"Mcm10","Th1/2"
2,"D4Wsu132e","Th1/2"
5,"2310008H09Rik","Th1/2"
5,"Wars","Th1/2"
6,"Hectd3","Th1/2"
1,"Cd80","Th1/2"
2,"Itgad","Th1/2"
4,"Tnfaip8l2","Th1/2"
3,"Rdh11","Th1/2"
3,"Eif4enif1","Th1/2"
5,"Ddx21","Th1/2"
5,"Ifi202b.1","Th1/2"
1,"F2rl2","Th1/2"
6,"Tpcn1","Th1/2"
4,"BC031353","Th1/2"
4,"Spnb2","Th1/2"
5,"Dgat2","Th1/2"
3,"Pmvk","Th1/2"
4,"A430107D22Rik","Th1/2"
6,"Mapk1ip1.1","Th1/2"
3,"Hmgn3","Th1/2"
4,"Gimap7","Th1/2"
5,"Rangrf","Th1/2"
3,"Pola2","Th1/2"
6,"Rtn4rl1","Th1/2"
1,"Tubb6","Th1/2"
3,"Mtbp","Th1/2"
6,"Atp9a","Th1/2"
4,"Ccdc92","Th1/2"
6,"5830434P21Rik","Th1/2"
3,"Fignl1","Th1/2"
3,"Dtymk","Th1/2"
3,"Polq","Th1/2"
1,"Elovl6","Th1/2"
2,"Ifit3","Th1/2"
3,"6230416J20Rik","Th1/2"
2,"Dusp23","Th1/2"
5,"Cycs","Th1/2"
2,"Fcrla","Th1/2"
5,"Rbbp7","Th1/2"
3,"Hist1h2ah","Th1/2"
2,"Igf2r","Th1/2"
6,"Csk","Th1/2"
1,"H2-Oa","Th1/2"
2,"Trak2","Th1/2"
3,"Acot7","Th1/2"
5,"Elac2","Th1/2"
1,"Slc10a7","Th1/2"
5,"Mrps2","Th1/2"
4,"Sept9","Th1/2"
5,"Acsl5","Th1/2"
2,"Esco1","Th1/2"
4,"Tex9","Th1/2"
5,"Krr1","Th1/2"
2,"2410002F23Rik","Th1/2"
4,"Map3k1","Th1/2"
2,"D6Wsu176e","Th1/2"
2,"Camk1d.1","Th1/2"
3,"Uqcr","Th1/2"
4,"E2f2","Th1/2"
1,"Pik3ap1","Th1/2"
6,"Faah","Th1/2"
5,"Atp2a2","Th1/2"
1,"Sema3b","Th1/2"
5,"Nubp1","Th1/2"
4,"Mbc2","Th1/2"
4,"Rassf2","Th1/2"
5,"Myo5a","Th1/2"
2,"Smug1","Th1/2"
4,"A130092J06Rik","Th1/2"
2,"Impact","Th1/2"
2,"Gprasp1","Th1/2"
1,"Armcx1","Th1/2"
2,"Elmo1.2","Th1/2"
5,"Ddx1","Th1/2"
6,"Tbcel","Th1/2"
5,"Ak2.1","Th1/2"
3,"Immt","Th1/2"
2,"Xpc.1","Th1/2"
4,"Manba","Th1/2"
3,"Actb","Th1/2"
1,"Egln1","Th1/2"
5,"Siah2","Th1/2"
1,"Tle6","Th1/2"
5,"Mettl4","Th1/2"
1,"Prc1","Th1/2"
6,"Stx1a","Th1/2"
5,"Sema7a","Th1/2"
1,"Tirap","Th1/2"
2,"Trat1","Th1/2"
4,"Arrb1.1","Th1/2"
4,"Sdcbp2","Th1/2"
1,"Hic1","Th1/2"
3,"Nudt21","Th1/2"
5,"Xrcc6","Th1/2"
5,"Cycs.1","Th1/2"
1,"Lilrb4.1","Th1/2"
3,"Mrpl1","Th1/2"
2,"Lyz2","Th1/2"
5,"Fgf2","Th1/2"
6,"Tspan32","Th1/2"
1,"Gnb5","Th1/2"
2,"Rbm38","Th1/2"
4,"Rag1ap1","Th1/2"
5,"Zfp296","Th1/2"
5,"Pus10","Th1/2"
6,"Itgb7","Th1/2"
5,"Pex14","Th1/2"
6,"Rapgef6","Th1/2"
6,"Cbx7","Th1/2"
3,"Abcb6","Th1/2"
3,"Eif2ak2","Th1/2"
5,"Ece2","Th1/2"
5,"Sema7a.1","Th1/2"
5,"Mrps10","Th1/2"
3,"Lsm12.1","Th1/2"
1,"Ifitm2","Th1/2"
1,"Gzf1","Th1/2"
2,"4933421E11Rik","Th1/2"
3,"BC057079","Th1/2"
3,"Lmnb1","Th1/2"
4,"Nfatc3","Th1/2"
5,"Yrdc","Th1/2"
3,"Snai3","Th1/2"
5,"Ipo5","Th1/2"
4,"Eif4e3","Th1/2"
4,"H2-DMa.1","Th1/2"
2,"Sidt1","Th1/2"
2,"Sec16a","Th1/2"
3,"Capsl","Th1/2"
5,"Hras1","Th1/2"
3,"2410004L22Rik","Th1/2"
1,"Hif1a.1","Th1/2"
1,"C1qdc2","Th1/2"
1,"Hdac7","Th1/2"
4,"Ahnak.1","Th1/2"
6,"2510009E07Rik","Th1/2"
4,"Mlycd","Th1/2"
2,"Rnf167","Th1/2"
4,"Map3k12","Th1/2"
6,"Mylc2b","Th1/2"
2,"Prr7","Th1/2"
3,"Lrp11","Th1/2"
3,"Hprt1","Th1/2"
2,"Bcl6","Th1/2"
3,"Arl6","Th1/2"
4,"Sdcbp2.1","Th1/2"
4,"Prkag1","Th1/2"
2,"Pscd3","Th1/2"
4,"4930486L24Rik","Th1/2"
5,"St6galnac4","Th1/2"
6,"Pik3ip1","Th1/2"
4,"Nckap1l","Th1/2"
1,"Pkp2","Th1/2"
1,"S100a1","Th1/2"
3,"Tfb1m","Th1/2"
2,"Trim56","Th1/2"
4,"Laptm5","Th1/2"
2,"Cd22","Th1/2"
1,"Fcrls","Th1/2"
5,"Pop1","Th1/2"
4,"Tmem71","Th1/2"
3,"Cox7b","Th1/2"
5,"Atp2a2.1","Th1/2"
6,"Pcaf","Th1/2"
6,"Cd3g","Th1/2"
4,"Zfp429.1","Th1/2"
2,"Morc3","Th1/2"
4,"Ppt1","Th1/2"
5,"Sars","Th1/2"
2,"Vipr1","Th1/2"
5,"Thop1","Th1/2"
6,"Rfx2","Th1/2"
5,"Mapk6.1","Th1/2"
4,"4930539E08Rik","Th1/2"
5,"Grwd1","Th1/2"
1,"1700019E19Rik","Th1/2"
1,"Cenpf","Th1/2"
2,"Cd97","Th1/2"
3,"1110001A07Rik","Th1/2"
5,"Ptcd3","Th1/2"
3,"Nsdhl","Th1/2"
2,"Cd27","Th1/2"
1,"Plcxd1.1","Th1/2"
5,"Prpf40a","Th1/2"
4,"Cotl1","Th1/2"
6,"Vps54","Th1/2"
5,"Tmem33.1","Th1/2"
3,"Cryz","Th1/2"
2,"Psen2","Th1/2"
2,"Qpct","Th1/2"
5,"Ccr8","Th1/2"
4,"C630004H02Rik","Th1/2"
2,"Dlgap4","Th1/2"
4,"Lmo4","Th1/2"
2,"Setd4","Th1/2"
2,"Ccr6","Th1/2"
2,"5830427D03Rik","Th1/2"
5,"Nol9","Th1/2"
5,"Irf4","Th1/2"
5,"Gsto1","Th1/2"
3,"Tomm22","Th1/2"
5,"Napa","Th1/2"
1,"EG330305","Th1/2"
1,"Pde6d.1","Th1/2"
5,"Atic","Th1/2"
2,"Entpd6","Th1/2"
4,"Akr1c12","Th1/2"
2,"Ash1l","Th1/2"
1,"Pygl","Th1/2"
2,"Ifngr1","Th1/2"
4,"Map3k1.1","Th1/2"
2,"Cd6.1","Th1/2"
4,"Emr1","Th1/2"
4,"Elac1.1","Th1/2"
5,"Snrpd2","Th1/2"
1,"Id2","Th1/2"
2,"Snn","Th1/2"
2,"Rccd1","Th1/2"
3,"Mipep","Th1/2"
2,"Pecam1","Th1/2"
1,"Cuedc1","Th1/2"
4,"Pde7a","Th1/2"
3,"Dab2ip","Th1/2"
3,"Fkbp2","Th1/2"
5,"Hus1.1","Th1/2"
3,"Serpina3g","Th1/2"
1,"Upp1","Th1/2"
5,"Ran","Th1/2"
5,"1300001I01Rik","Th1/2"
3,"Cdca3","Th1/2"
3,"Srp54","Th1/2"
5,"AK122525","Th1/2"
6,"Tlr6","Th1/2"
3,"Gnpda1","Th1/2"
2,"D12Ertd551e","Th1/2"
3,"Espl1","Th1/2"
5,"Prdx1.1","Th1/2"
1,"Gyg","Th1/2"
1,"Mxi1","Th1/2"
3,"Glrx3","Th1/2"
2,"Nfatc3.1","Th1/2"
3,"Fkbp11","Th1/2"
2,"Actn2","Th1/2"
3,"Cdt1","Th1/2"
4,"Txndc13","Th1/2"
5,"Usp54","Th1/2"
3,"Rxra","Th1/2"
3,"Tceal8","Th1/2"
4,"Gmfg","Th1/2"
5,"Hsd17b7","Th1/2"
6,"AI662250","Th1/2"
4,"Emp3","Th1/2"
2,"Tmem42","Th1/2"
1,"Prdm16.1","Th1/2"
5,"Polr3e","Th1/2"
1,"St3gal4","Th1/2"
5,"Ttc19","Th1/2"
6,"Selplg","Th1/2"
6,"4933439C20Rik","Th1/2"
5,"Mrpl54","Th1/2"
5,"Ndufa12","Th1/2"
4,"Pkn1.1","Th1/2"
1,"Hspa2","Th1/2"
3,"Snx25","Th1/2"
4,"Arl6ip5","Th1/2"
1,"Copz2.1","Th1/2"
5,"Spag9","Th1/2"
5,"Mettl1","Th1/2"
6,"Akna","Th1/2"
2,"Nedd9","Th1/2"
6,"Cd55","Th1/2"
5,"Tgif1","Th1/2"
5,"Adarb1","Th1/2"
5,"Mrps18a","Th1/2"
4,"Anp32a","Th1/2"
2,"Cdipt.1","Th1/2"
4,"Arhgdib","Th1/2"
1,"5430432M24Rik","Th1/2"
1,"Pip5k1b","Th1/2"
1,"Mov10","Th1/2"
6,"Pcaf.1","Th1/2"
1,"H2afx","Th1/2"
3,"Suv39h1","Th1/2"
2,"Rasgrp2.1","Th1/2"
1,"Arfgap3","Th1/2"
5,"Atf3","Th1/2"
6,"Clec2i","Th1/2"
1,"Slc16a3","Th1/2"
5,"Mybbp1a","Th1/2"
3,"Kcnk10","Th1/2"
2,"2510002D24Rik","Th1/2"
5,"Ndor1.1","Th1/2"
1,"Eno2","Th1/2"
1,"1700029G01Rik","Th1/2"
3,"Vapa","Th1/2"
4,"Ppp1ca","Th1/2"
2,"Rab3ip","Th1/2"
2,"Numa1","Th1/2"
5,"Rg9mtd2","Th1/2"
2,"Apobec1","Th1/2"
5,"Mettl3","Th1/2"
4,"Mllt3.1","Th1/2"
5,"Tgif2","Th1/2"
5,"Hsp90aa1","Th1/2"
5,"Nap1l1","Th1/2"
4,"D12Ertd647e.1","Th1/2"
2,"Uros.1","Th1/2"
2,"Mbd1","Th1/2"
5,"2310037I24Rik","Th1/2"
3,"Hist1h2ai","Th1/2"
2,"Prkcz.1","Th1/2"
5,"1110007M04Rik","Th1/2"
4,"Arrb2","Th1/2"
3,"Uxt","Th1/2"
4,"BC029214","Th1/2"
2,"Dgkz","Th1/2"
2,"Prei4","Th1/2"
5,"Mdh2","Th1/2"
4,"Scp2","Th1/2"
4,"Hist2h2aa2","Th1/2"
5,"Frmd6","Th1/2"
4,"Rmnd1","Th1/2"
1,"Spint2","Th1/2"
3,"Taf9","Th1/2"
2,"Sp100","Th1/2"
5,"Spp1","Th1/2"
3,"Chek1.1","Th1/2"
2,"Atg4d","Th1/2"
2,"Angel2","Th1/2"
3,"Dut","Th1/2"
2,"Klhdc5","Th1/2"
5,"Mina","Th1/2"
1,"Ap2s1","Th1/2"
1,"1700027N10Rik","Th1/2"
2,"Fbxo33","Th1/2"
2,"Dusp2","Th1/2"
3,"Slc35d3","Th1/2"
2,"Pik3r1","Th1/2"
3,"Dek","Th1/2"
3,"Smc3.1","Th1/2"
3,"Hist1h3e","Th1/2"
1,"Ckap5","Th1/2"
4,"Casp8","Th1/2"
2,"Irf1","Th1/2"
4,"Idh1","Th1/2"
5,"Gusb","Th1/2"
1,"Anln","Th1/2"
5,"Ccl1","Th1/2"
5,"Cd3eap","Th1/2"
3,"Prim2","Th1/2"
3,"Grhpr","Th1/2"
2,"S100a8","Th1/2"
5,"Hspa9","Th1/2"
2,"Ctso","Th1/2"
1,"Dock6","Th1/2"
1,"Rnf26","Th1/2"
1,"Creb3l2","Th1/2"
3,"Uhrf1bp1","Th1/2"
4,"EG245297","Th1/2"
6,"Syf2","Th1/2"
3,"Bhlhb2","Th1/2"
5,"Xpot","Th1/2"
6,"Tbx6","Th1/2"
5,"Utp15","Th1/2"
2,"Ugcg","Th1/2"
1,"Ddit3","Th1/2"
5,"Gars","Th1/2"
5,"Exosc6","Th1/2"
2,"Mxra8","Th1/2"
1,"Tpd52","Th1/2"
3,"1110005A23Rik","Th1/2"
3,"0610007P14Rik","Th1/2"
2,"Srf","Th1/2"
3,"Ralb","Th1/2"
3,"Cryz.1","Th1/2"
5,"Fcf1","Th1/2"
3,"Srp72","Th1/2"
2,"LOC547323","Th1/2"
3,"Syngr1.1","Th1/2"
5,"Syngr2.1","Th1/2"
5,"Exosc1","Th1/2"
4,"Pfkm","Th1/2"
4,"Map2k6","Th1/2"
2,"Il6ra.1","Th1/2"
1,"Nupr1","Th1/2"
3,"Birc5","Th1/2"
2,"Arid3b","Th1/2"
2,"P2ry14","Th1/2"
3,"Ptger2","Th1/2"
5,"Bcl2l1","Th1/2"
2,"Lrrc1","Th1/2"
6,"BC021381","Th1/2"
4,"Wbp1","Th1/2"
1,"Ccr5","Th1/2"
5,"3110082I17Rik","Th1/2"
4,"Entpd5","Th1/2"
3,"Chtf18","Th1/2"
2,"Nr1d2","Th1/2"
5,"E2f5","Th1/2"
2,"Frat1","Th1/2"
3,"Asns.1","Th1/2"
1,"Nde1.1","Th1/2"
3,"Ndufb2","Th1/2"
1,"Stxbp1.1","Th1/2"
2,"Kcnmb4","Th1/2"
2,"Fcrla.1","Th1/2"
2,"Cecr5","Th1/2"
1,"Mllt4","Th1/2"
4,"Cox7a2l","Th1/2"
1,"Pcsk4.1","Th1/2"
3,"Hist1h2bn","Th1/2"
3,"Il10","Th1/2"
4,"2610020H08Rik","Th1/2"
6,"Scotin.1","Th1/2"
6,"Ogt.1","Th1/2"
5,"Traf4","Th1/2"
6,"Ppp1r9b","Th1/2"
5,"Tada2l","Th1/2"
3,"Ezh2.1","Th1/2"
5,"Ptges3","Th1/2"
5,"Erh","Th1/2"
2,"B230339M05Rik.1","Th1/2"
3,"Eprs","Th1/2"
1,"Zhx1.1","Th1/2"
3,"Pkn3","Th1/2"
5,"Fbxl10.1","Th1/2"
2,"Tnfrsf14","Th1/2"
1,"Tnfrsf9.1","Th1/2"
3,"2310056P07Rik","Th1/2"
1,"Il4","Th1/2"
3,"Stra6","Th1/2"
5,"Eif3s10","Th1/2"
5,"Mllt1.2","Th1/2"
5,"Ahi1","Th1/2"
6,"Tnfaip8l2.1","Th1/2"
3,"1700019D03Rik","Th1/2"
3,"Kif24.1","Th1/2"
3,"Gpt2","Th1/2"
3,"Asf1b","Th1/2"
6,"Arrdc1","Th1/2"
2,"Parp12","Th1/2"
3,"6720463M24Rik","Th1/2"
4,"Unc13d","Th1/2"
1,"Nusap1","Th1/2"
3,"Plscr1","Th1/2"
4,"Phf11","Th1/2"
5,"Abce1","Th1/2"
1,"Arbp","Th1/2"
5,"Cse1l","Th1/2"
6,"Ssbp3","Th1/2"
4,"Dguok","Th1/2"
2,"Akr1b3","Th1/2"
5,"Orai1","Th1/2"
1,"Fkbp1a","Th1/2"
3,"Cd70","Th1/2"
4,"Rpa1","Th1/2"
1,"Ryk","Th1/2"
3,"Uchl5","Th1/2"
2,"Cpne4","Th1/2"
5,"Gbp2","Th1/2"
2,"BC050811.1","Th1/2"
6,"Pik3r3","Th1/2"
5,"Hnrpll","Th1/2"
1,"Sypl","Th1/2"
6,"Mxd4","Th1/2"
5,"Rbm13","Th1/2"
6,"Smap2","Th1/2"
3,"Usp1.1","Th1/2"
5,"AA408296","Th1/2"
3,"Pdap1","Th1/2"
5,"Shq1","Th1/2"
4,"Smpd1.1","Th1/2"
3,"Kntc1","Th1/2"
4,"Uap1l1","Th1/2"
6,"BC038156","Th1/2"
3,"Mad2l1","Th1/2"
1,"Ccng1","Th1/2"
6,"Zfand3","Th1/2"
2,"Cdo1","Th1/2"
5,"Pkn2.1","Th1/2"
2,"F2rl1","Th1/2"
5,"Pop7","Th1/2"
3,"Hist1h4d","Th1/2"
2,"Rbm38.1","Th1/2"
5,"Umps","Th1/2"
1,"Prkar1b","Th1/2"
4,"Nrm","Th1/2"
5,"Bex4","Th1/2"
1,"Lama5","Th1/2"
1,"4831426I19Rik.1","Th1/2"
3,"Hnrpd","Th1/2"
5,"Bola3","Th1/2"
6,"St6gal1","Th1/2"
5,"Rnf219","Th1/2"
1,"Fnip1","Th1/2"
5,"Rars","Th1/2"
4,"Ldhd","Th1/2"
3,"Psmd14","Th1/2"
2,"Galnt10","Th1/2"
5,"BC020002","Th1/2"
5,"Tnfsf8","Th1/2"
5,"Rab8b.1","Th1/2"
2,"Tnrc6b","Th1/2"
5,"Hectd2.1","Th1/2"
6,"H2-Ab1","Th1/2"
5,"Dscr2","Th1/2"
1,"Ptpn9","Th1/2"
6,"B230380D07Rik","Th1/2"
5,"Nup160","Th1/2"
1,"Zfp473","Th1/2"
4,"Rab19","Th1/2"
5,"Ppp5c","Th1/2"
3,"Hist4h4","Th1/2"
5,"Lrpprc","Th1/2"
5,"Nudt19","Th1/2"
1,"Copz2.2","Th1/2"
2,"Axin2","Th1/2"
2,"Prdm2","Th1/2"
6,"Armc3","Th1/2"
3,"Phf10.1","Th1/2"
2,"Ccdc88c.1","Th1/2"
6,"Adamts10","Th1/2"
1,"Kctd17","Th1/2"
5,"Dnajc15","Th1/2"
2,"Metapl1","Th1/2"
3,"Usp1.2","Th1/2"
2,"Spic","Th1/2"
5,"Icam1","Th1/2"
3,"Tomm70a","Th1/2"
2,"Ahdc1","Th1/2"
4,"Trpc4ap","Th1/2"
3,"Rdbp","Th1/2"
3,"Pcsk4.2","Th1/2"
4,"Ntrk3.1","Th1/2"
5,"Sf3b4","Th1/2"
2,"Ankrd12.1","Th1/2"
1,"D330045A20Rik.1","Th1/2"
5,"Mrps12","Th1/2"
1,"Mtmr3","Th1/2"
3,"Acadsb","Th1/2"
5,"AA408296.1","Th1/2"
5,"Fjx1","Th1/2"
6,"D030074E01Rik","Th1/2"
1,"Ndrg2","Th1/2"
6,"Akap8l","Th1/2"
2,"C230021P08Rik","Th1/2"
5,"Nola2","Th1/2"
3,"H1fx","Th1/2"
3,"Tmem121","Th1/2"
2,"Sort1","Th1/2"
1,"6430571L13Rik","Th1/2"
1,"Sdc4","Th1/2"
2,"Ccbl1","Th1/2"
5,"Wars.1","Th1/2"
4,"Rab3d","Th1/2"
5,"Pwp2","Th1/2"
3,"Hist1h2ah.1","Th1/2"
2,"Ars2","Th1/2"
2,"Cxcr5.2","Th1/2"
4,"Sema4f","Th1/2"
3,"Hn1","Th1/2"
2,"Mycbp2.1","Th1/2"
2,"Rnf213","Th1/2"
3,"Mre11a","Th1/2"
6,"Edg6","Th1/2"
6,"Mll3.1","Th1/2"
2,"Wbp7","Th1/2"
2,"Suv420h1","Th1/2"
5,"Abcf2.1","Th1/2"
1,"Gtse1","Th1/2"
5,"LOC626578","Th1/2"
5,"Gm129","Th1/2"
3,"Thap4","Th1/2"
3,"Blmh","Th1/2"
3,"Cdca8","Th1/2"
4,"Coro1a.1","Th1/2"
1,"Nusap1.1","Th1/2"
1,"Ddit3.1","Th1/2"
5,"Stip1","Th1/2"
6,"Pld3","Th1/2"
2,"Golga5","Th1/2"
5,"Heatr1.1","Th1/2"
5,"Nol8","Th1/2"
4,"Gstp1","Th1/2"
2,"Rapgef1.2","Th1/2"
2,"Chd7","Th1/2"
3,"Pla2g12a","Th1/2"
3,"6030408C04Rik","Th1/2"
5,"BC026590","Th1/2"
4,"Foxk1.1","Th1/2"
5,"Ppan","Th1/2"
3,"Ch25h","Th1/2"
4,"Prkcbp1","Th1/2"
5,"Ide","Th1/2"
1,"D10Bwg1379e","Th1/2"
6,"Hcst","Th1/2"
4,"Pcgf1","Th1/2"
2,"Usp10.1","Th1/2"
2,"Kif1b.1","Th1/2"
3,"5133400G04Rik","Th1/2"
3,"Xpnpep1.2","Th1/2"
5,"Acy1","Th1/2"
5,"Armc6","Th1/2"
5,"Cd82","Th1/2"
