,gene,Th1,Th2,category,model,angle,clust_new
1211,Gstk1.1,0.441505725832355,0.354902982336576,Ind,Th0,0.6770821784399271,Superpos
1212,Gstt3,0.188348378696676,0.811817873276608,Ind,Th0,1.3428215028020642,Th2like
1213,Guca1a,0.372120673766633,0.497345414964371,Ind,Th0,0.9284394039488998,Superpos
1214,Gvin1,1.36549730428768,0.124459832319748,Th1like,Th0,0.09089500556192161,Th1like
1215,Gypc,0.783796688227351,0.157299195238769,Th1like,Th0,0.19805775327775063,Th1like
1216,H1f0,-0.225443496860166,0.916521891677249,Th2like,Th0,1.8119852646459278,Th2like
1217,H1fx,-0.0459439485231848,0.831922051226552,Ind,Th0,1.6259665497454172,Th2like
1218,H2-D1,1.16049194761701,-0.0461190413056298,Th1like,Th0,-0.03972003866974898,Th1like
1219,H2-D1.1,1.02596921824763,0.192524342140183,Th1like,Th0,0.18549399882302225,Th1like
1220,H2-D1.2,1.02714893292662,0.0857512067089847,Th1like,Th0,0.08329153940929397,Th1like
1221,H2-DMa,1.22549791173531,-0.101536997975349,Th1like,Th0,-0.08266485641586455,Th1like
1222,H2-DMa.1,1.18317171611565,-0.0480380169255478,Th1like,Th0,-0.04057876496820839,Th1like
1223,H2-DMb1,0.852038453781685,0.15387723098387,Th1like,Th0,0.17867300888852755,Th1like
1224,H2-DMb2,0.838467390560671,0.267976350903713,Th1like,Th0,0.30934240903669685,Th1like
1225,H2-DMb2.1,0.918003749347076,0.0073199974971765,Th1like,Th0,0.007973651925401299,Th1like
1226,H2-Ea,0.377230195532165,0.599332208371117,Ind,Th0,1.009026668972449,Superpos
1227,H2-K1,0.847162969181664,0.147530563254954,Ind,Th0,0.17241751974872357,Th1like
1228,H2-K1.1,1.03342442543824,0.0230537154375832,Th1like,Th0,0.022304381221261396,Th1like
1229,H2-M3,1.1639160272579,-0.0202403379976256,Th1like,Th0,-0.017388108436240664,Th1like
1230,H2-Oa,0.386641472819612,0.416703769705899,Ind,Th0,0.8228021018158744,Superpos
1231,H2-Q5.2,0.812488135271678,0.239692794470079,Th1like,Th0,0.2868733071650377,Th1like
1232,H2-Q6,0.954402982531395,0.132136942481139,Th1like,Th0,0.1375752603672943,Th1like
1233,H2-Q7,0.91163206049066,0.285975591174385,Th1like,Th0,0.3039743513495853,Th1like
1234,H2-T10.1,1.07551218473613,0.0762372759778845,Th1like,Th0,0.07076625686169405,Th1like
1235,H2-T23.1,1.37601279208709,-0.0141252303090047,Th1like,Th0,-0.010264973017054566,Th1like
1236,H2-T23.2,1.45696701744152,-0.0797860284467447,Th1like,Th0,-0.05470708350727861,Th1like
1237,H28,1.16550241602938,-1.08031131855368,Th1like,Th0,-0.7474830549701925,Superpos
1238,Hcn2,0.497639777291434,0.436291128958651,Ind,Th0,0.7198037645738187,Superpos
1239,Hcst,0.58791520761299,0.412308448178288,Superpos,Th0,0.6116019203411719,Superpos
1240,Hemk1,1.24847921335072,-0.166958751258858,Th1like,Th0,-0.13294095576045145,Th1like
1241,Hipk2,1.07569396886233,-0.128826066899247,Th1like,Th0,-0.11919320349672194,Th1like
1242,Hmgn3,1.20115001958757,-0.398617299544935,Th1like,Th0,-0.320426709147845,Th1like
1243,Hmgn3.1,1.21236838885347,-0.342194200819617,Th1like,Th0,-0.2750963685459379,Th1like
1244,Hnrpab,0.845249569316713,0.0894845204859629,Th1like,Th0,0.10547469242685746,Th1like
1245,Hopx,0.0565169867169486,0.546275942259778,Ind,Th0,1.4677044264529562,Th2like
1246,Hsd11b1.1,0.904942620166024,0.0114487452915816,Th1like,Th0,0.012650674505997302,Th1like
1247,Hsd17b11.1,0.977516503562023,0.0340050753978529,Th1like,Th0,0.03477319118599348,Th1like
1248,Hsh2d,1.23389816058404,0.0423961038640824,Th1like,Th0,0.0343459720675696,Th1like
1249,Icos,0.689963366190355,-0.0061856589290907,Th1like,Th0,-0.008964958889842806,Th1like
1250,Id1,0.681394044756986,0.116567471551246,Th1like,Th0,0.1694319037596608,Th1like
1251,Id2,0.997891418745139,-0.468890264289427,Th1like,Th0,-0.4392634519576821,Superpos
1252,Id2.1,0.753713920417484,-0.225529081471811,Th1like,Th0,-0.29074445695587575,Th1like
1253,Ier5l,1.18919328295508,-0.0673657197685765,Th1like,Th0,-0.05658777235645111,Th1like
1254,Ifi202b,0.669308990243777,-1.00679278806375,Th1like,Th0,-0.9840918666202855,Superpos
1255,Ifi202b.1,0.732839152191761,0.262107953689951,Th1like,Th0,0.3434833577120337,Th1like
1256,Ifi203,1.17568030479919,-0.237167204813319,Th1like,Th0,-0.19905619198113114,Th1like
1257,Ifi27,0.816172057133606,0.329558619180993,Th1like,Th0,0.3837656598526186,Th1like
1258,Ifi35,1.45408300850461,0.207853922699788,Th1like,Th0,0.14198317177461028,Th1like
1259,Ifih1,0.92938383738177,-0.84522951586465,Th1like,Th0,-0.7380124469222639,Superpos
1260,Ifit2,1.07331476634981,-0.16287979715899,Th1like,Th0,-0.15060489724161186,Th1like
1261,Ifit2.1,1.24779133414985,-0.279634792412162,Th1like,Th0,-0.22046127252776487,Th1like
1262,Ifit3,1.71019349958891,-0.459182339818597,Th1like,Th0,-0.2623107104869743,Th1like
1263,Ifit3.1,1.55359125621846,-0.188193816751518,Th1like,Th0,-0.12054737150411461,Th1like
1264,Ifitm1.4,0.639487391716513,0.718280579230724,Th1like,Th0,0.8433645599721256,Superpos
1265,Ifitm2,0.581780100493847,0.508106067749056,Superpos,Th0,0.7179029292543135,Superpos
1266,Ifitm3,0.87251511555445,0.668071798710956,Th1like,Th0,0.6534642119013191,Superpos
1267,Ifng,0.378090426161834,0.714649393025752,Th1like,Th0,1.0841740582642923,Superpos
1268,Ifng.1,0.365251178757676,0.79541988371901,Th1like,Th0,1.140323917872484,Superpos
1269,Igf2bp3,0.185075383502008,0.4873157184151,Ind,Th0,1.2078368727557254,Th2like
1270,Igf2bp3.2,-0.150754015497682,1.04940768564963,Ind,Th0,1.7134764584625863,Th2like
1271,Igfbp7.1,0.593057867079694,0.994362944804111,Ind,Th0,1.0330133971880198,Superpos
1272,Igtp,1.24034345543053,0.473057348126284,Th1like,Th0,0.36436300024995044,Th1like
1273,Iigp2,-0.0938074966817122,0.168999809757076,Ind,Th0,2.077527210349662,Superpos
1274,Ikzf1,0.868058994659948,-0.09753654262536,Th1like,Th0,-0.11189234135548004,Th1like
1275,Il10rb,0.674677589827087,0.479240331752486,Ind,Th0,0.617621907826604,Superpos
1276,Il11ra1,0.920041233195765,0.0063456671560323,Th1like,Th0,0.0068970458140756715,Th1like
1277,Il12rb2,0.488575820900261,0.512044783107585,Th1like,Th0,0.8088482702971757,Superpos
1278,Il17ra,0.567414908633647,0.346915246649998,Ind,Th0,0.548756853692955,Superpos
1279,Il18r1,0.844010156512386,0.182382456132613,Th1like,Th0,0.2128181084188241,Th1like
1280,Il18rap,0.55327595905067,0.652205979847561,Th1like,Th0,0.867281445382622,Superpos
1281,Il24,0.299924913500154,-0.0287836724269524,Th1like,Th0,-0.09567658048128454,Th1like
1282,Il2rb,0.747224817587411,0.252112156752807,Th1like,Th0,0.3254042800563403,Th1like
1283,Il4,0.561545909371901,0.0563452242530795,Th1like,Th0,0.1000047594829122,Th1like
1284,Il4ra,0.814101135336862,-0.0463943523515301,Th1like,Th0,-0.05692686483183983,Th1like
1285,Il8ra,-0.024730178594446,0.144732390423357,Ind,Th0,1.7400302809640535,Th2like
1286,Ing4,1.08734175090124,-0.129119164150845,Th1like,Th0,-0.1181940686119727,Th1like
1287,Ing4.2,0.719532338776872,0.207281377217645,Th1like,Th0,0.2804835358402394,Th1like
1288,Inpp4b,0.404840121532431,0.616357808099296,Superpos,Th0,0.9896371430727006,Superpos
1289,Inpp5a.1,1.00712564356184,0.0154665866336812,Th1like,Th0,0.01535594988860725,Th1like
1290,Insig1.2,1.08254774913609,-0.0561970752547704,Th1like,Th0,-0.05186531127102108,Th1like
1291,Insig1.3,1.28724483230033,-0.206491984671361,Th1like,Th0,-0.15905882055418172,Th1like
1292,Irf7,1.29675804865259,-0.126052646240244,Th1like,Th0,-0.0969015447366508,Th1like
1293,Irf9,1.89799361919647,-0.393743159637473,Th1like,Th0,-0.20455086520064697,Th1like
1294,Irf9.1,1.38843762245681,-0.0272325437928546,Th1like,Th0,-0.019611289716186794,Th1like
1295,Irgm,-0.101710018364113,-0.326923813418702,Ind,Th0,-1.872416453815401,Th2like
1296,Isg20,1.30196141086924,-0.322625733982772,Th1like,Th0,-0.24290678574783847,Th1like
1297,Itga7,0.530073629188776,0.369243981816467,Superpos,Th0,0.6084336959868104,Superpos
1298,Itgb5,0.569827461877537,0.265056715466145,Superpos,Th0,0.4353831213472535,Superpos
1299,Itih5.1,0.929180296754033,0.0551154821898588,Th1like,Th0,0.059246820836327894,Th1like
1300,Itpr1,0.655998900830213,0.293356269430606,Th1like,Th0,0.4205148258665127,Superpos
1301,Jdp2,0.417965142505048,0.15919664132712,Th1like,Th0,0.36392008858377334,Th1like
1302,Kbtbd7.2,1.08078937196871,-0.358669561109435,Th1like,Th0,-0.32042296877811616,Th1like
1303,Kcnk10,1.31306637517673,-0.38273616427633,Th1like,Th0,-0.28362457957992304,Th1like
1304,Kcnk5.1,0.965841498646032,0.0852685036555392,Th1like,Th0,0.0880558599046098,Th1like
1305,Kcnk5.2,1.00755058710394,0.0599112781175144,Th1like,Th0,0.05939236953600839,Th1like
1306,Kdelr3,1.34172599939094,-0.280552118090058,Ind,Th0,-0.2061280608231343,Th1like
1307,Kif1b.2,0.407536285135057,0.513477208912183,Ind,Th0,0.8999213068042741,Superpos
1308,Kif3a,1.04170594473625,-0.149650721091898,Th1like,Th0,-0.14268305596513572,Th1like
1309,Kif3a.2,0.675626332037304,0.0764835184388206,Th1like,Th0,0.11272398530158505,Th1like
1310,Kifc1,-0.0391661698298585,0.748047013821309,Ind,Th0,1.6231064603440482,Th2like
1311,Klf2,0.880600921218087,0.0321652588439139,Th1like,Th0,0.03651025647926363,Th1like
1312,Klhl21,0.697417113112641,0.410203541014934,Th1like,Th0,0.531679517299918,Superpos
1313,Klk8,0.774181255562256,0.151721676443307,Th1like,Th0,0.19352426085676427,Th1like
1314,Klrd1,0.364995549074442,0.587980331269123,Superpos,Th0,1.0152507333442813,Superpos
1315,Klrk1.3,0.550577976820394,1.21884388738518,Th1like,Th0,1.1465117308298325,Superpos
1316,l7Rn6,0.618561759300724,0.38419725617657,Th1like,Th0,0.5557998755227639,Superpos
1317,Lama5,0.812444887110712,0.124818793978362,Th1like,Th0,0.15244163576675443,Th1like
1318,Ldhd,0.555618938249035,0.578923801278651,Ind,Th0,0.8059364695280519,Superpos
1319,Leng9,0.912032574142385,-0.0377476406570851,Th1like,Th0,-0.04136486993180027,Th1like
1320,Lgals3,0.371815808719698,0.664337096596677,Th1like,Th0,1.0605520761706058,Superpos
1321,Lgals3bp,1.41289023076164,-0.0648216634874877,Th1like,Th0,-0.04584661937874772,Th1like
1322,Lgals4.1,1.24260815417536,-0.332568924302563,Th1like,Th0,-0.26150884084863363,Th1like
1323,Lif.1,-0.068380701039346,0.832887044785801,Th2like,Th0,1.652713411285471,Th2like
1324,Lilrb4.1,-0.0553248310834471,0.13868274888315,Ind,Th0,1.9503807092822978,Th2like
1325,Lmo2,0.729009919114448,0.111346868318316,Ind,Th0,0.15156574714658333,Th1like
1326,LOC329575,0.894146340067283,0.20484709035457,Th1like,Th0,0.22521148696740012,Th1like
1327,LOC433632,1.26008675404799,0.288528437163949,Th1like,Th0,0.2250947233103665,Th1like
1328,LOC435565,1.21694254435437,2.25873038704034,Th1like,Th0,1.0766136732349665,Superpos
1329,LOC56628,1.23956538475674,-0.374709073359217,Th1like,Th0,-0.2935570161775398,Th1like
1330,LOC625360,1.06034996586408,0.0601977486834961,Th1like,Th0,0.05671071126480073,Th1like
1331,Lpin1,0.551565518782597,0.237574019470759,Ind,Th0,0.4067112335375688,Superpos
1332,Lpxn,0.66193378951198,0.0298976637559649,Th1like,Th0,0.04513647430401456,Th1like
1333,Lrch1.1,0.702305260063162,0.177971802979888,Ind,Th0,0.24818632982129035,Th1like
1334,Lrp11,2.0792154852164,-1.13137319117047,Superpos,Th0,-0.49832891333660106,Superpos
1335,Lrp12,0.727020368603594,0.0865573142792536,Ind,Th0,0.1184998196670571,Th1like
1336,Lrp12.1,0.611516893824566,0.0158652601105231,Th1like,Th0,0.025938289014430353,Th1like
1337,Lrp8.3,0.654880670126576,0.128246110114195,Ind,Th0,0.1933839663872763,Th1like
1338,Lrrc49.2,0.941928666898166,0.0257232946109176,Th1like,Th0,0.027302388854403812,Th1like
